UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
424410c,42441,c,General Line Grocery Merchant Wholesalers,265,1720,58614,974684
424410d,42441,d,General Line Grocery Merchant Wholesalers,248,3139,122388,2460021
424410e,42441,e,General Line Grocery Merchant Wholesalers,1571,6399,254302,4799512
424410f,42441,f,General Line Grocery Merchant Wholesalers,278,11135,494659,7362895
424410g,42441,g,General Line Grocery Merchant Wholesalers,103,14684,777651,23537917
424410h,42441,h,General Line Grocery Merchant Wholesalers,1952,32218,1526612,35700324
424410i,42441,i,General Line Grocery Merchant Wholesalers,66,120571,7664356,176191311
424420a,42442,a,Packaged Frozen Food Merchant Wholesalers,2721,88248,5012903,148172766
424420b,42442,b,Packaged Frozen Food Merchant Wholesalers,1338,2352,143662,4334600
424420c,42442,c,Packaged Frozen Food Merchant Wholesalers,455,2988,165228,4836912
424420d,42442,d,Packaged Frozen Food Merchant Wholesalers,342,4736,266542,6332068
424420e,42442,e,Packaged Frozen Food Merchant Wholesalers,2135,10076,575432,15503580
424420f,42442,f,Packaged Frozen Food Merchant Wholesalers,400,15406,849983,19316305
424420g,42442,g,Packaged Frozen Food Merchant Wholesalers,106,15068,807774,13785471
424420h,42442,h,Packaged Frozen Food Merchant Wholesalers,2641,40550,2233189,48605356
424420i,42442,i,Packaged Frozen Food Merchant Wholesalers,80,47698,2779714,99567410
424430a,42443,a,Dairy Product (except Dried or Canned) Merchant Wholesalers,1514,42782,2484577,78883892
424430b,42443,b,Dairy Product (except Dried or Canned) Merchant Wholesalers,728,1244,65416,1175241
424430c,42443,c,Dairy Product (except Dried or Canned) Merchant Wholesalers,264,1769,87233,1672904
424430d,42443,d,Dairy Product (except Dried or Canned) Merchant Wholesalers,165,2183,107818,1749666
424430e,42443,e,Dairy Product (except Dried or Canned) Merchant Wholesalers,1157,5196,260467,4597811
424430f,42443,f,Dairy Product (except Dried or Canned) Merchant Wholesalers,253,10579,550154,8552063
424430g,42443,g,Dairy Product (except Dried or Canned) Merchant Wholesalers,63,8655,469192,9866631
424430h,42443,h,Dairy Product (except Dried or Canned) Merchant Wholesalers,1473,24430,1279813,23016505
424430i,42443,i,Dairy Product (except Dried or Canned) Merchant Wholesalers,41,18352,1204764,55867387
424440a,42444,a,Poultry and Poultry Product Merchant Wholesalers,404,9341,449400,11383457
424440b,42444,b,Poultry and Poultry Product Merchant Wholesalers,174,322,22797,691441
424440c,42444,c,Poultry and Poultry Product Merchant Wholesalers,61,403,24089,1065057
424440d,42444,d,Poultry and Poultry Product Merchant Wholesalers,51,716,35838,812814
424440e,42444,e,Poultry and Poultry Product Merchant Wholesalers,286,1441,82724,2569312
424440f,42444,f,Poultry and Poultry Product Merchant Wholesalers,89,3282,168023,3564441
424440g,42444,g,Poultry and Poultry Product Merchant Wholesalers,19,2902,128127,1922885
424440h,42444,h,Poultry and Poultry Product Merchant Wholesalers,394,7625,378874,8056638
424440i,42444,i,Poultry and Poultry Product Merchant Wholesalers,10,1716,70526,3326819
424450a,42445,a,Confectionery Merchant Wholesalers,1862,42947,2450914,62456737
424450b,42445,b,Confectionery Merchant Wholesalers,1171,1729,67921,1427016
424450c,42445,c,Confectionery Merchant Wholesalers,253,1616,73378,1011627
424450d,42445,d,Confectionery Merchant Wholesalers,194,2498,98866,1370312
424450e,42445,e,Confectionery Merchant Wholesalers,1618,5843,240165,3808955
424450f,42445,f,Confectionery Merchant Wholesalers,163,5717,280730,3902843
424450g,42445,g,Confectionery Merchant Wholesalers,51,7402,341869,4309990
424450h,42445,h,Confectionery Merchant Wholesalers,1832,18962,862764,12021788
424450i,42445,i,Confectionery Merchant Wholesalers,30,23985,1588150,50434949
424460a,42446,a,Fish and Seafood Merchant Wholesalers,1899,21914,1039198,17965350
424460b,42446,b,Fish and Seafood Merchant Wholesalers,1096,1733,91561,2183409
424460c,42446,c,Fish and Seafood Merchant Wholesalers,298,1931,84477,2055415
424460d,42446,d,Fish and Seafood Merchant Wholesalers,217,2908,125772,2401686
424460e,42446,e,Fish and Seafood Merchant Wholesalers,1611,6572,301810,6640510
424460f,42446,f,Fish and Seafood Merchant Wholesalers,248,9074,423725,6401358
424460g,42446,g,Fish and Seafood Merchant Wholesalers,29,3244,167284,2691767
424460h,42446,h,Fish and Seafood Merchant Wholesalers,1888,18890,892819,15733635
424460i,42446,i,Fish and Seafood Merchant Wholesalers,11,3024,146379,2231715
424470a,42447,a,Meat and Meat Product Merchant Wholesalers,2107,48730,2685012,77940493
424470b,42447,b,Meat and Meat Product Merchant Wholesalers,875,1618,78205,1815982
424470c,42447,c,Meat and Meat Product Merchant Wholesalers,365,2414,113281,2338793
424470d,42447,d,Meat and Meat Product Merchant Wholesalers,355,4802,228008,4754660
424470e,42447,e,Meat and Meat Product Merchant Wholesalers,1595,8834,419494,8909435
424470f,42447,f,Meat and Meat Product Merchant Wholesalers,391,13953,691626,13219122
424470g,42447,g,Meat and Meat Product Merchant Wholesalers,69,9312,517909,13568340
424470h,42447,h,Meat and Meat Product Merchant Wholesalers,2055,32099,1629029,35696897
424470i,42447,i,Meat and Meat Product Merchant Wholesalers,52,16631,1055983,42243596
424480a,42448,a,Fresh Fruit and Vegetable Merchant Wholesalers,4441,110470,5536355,90893823
424480b,42448,b,Fresh Fruit and Vegetable Merchant Wholesalers,2022,3605,210049,4814651
424480c,42448,c,Fresh Fruit and Vegetable Merchant Wholesalers,777,5149,260455,5913566
424480d,42448,d,Fresh Fruit and Vegetable Merchant Wholesalers,608,8230,458710,8867889
424480e,42448,e,Fresh Fruit and Vegetable Merchant Wholesalers,3407,16984,929214,19596106
424480f,42448,f,Fresh Fruit and Vegetable Merchant Wholesalers,768,30785,1575662,25209023
424480g,42448,g,Fresh Fruit and Vegetable Merchant Wholesalers,207,35493,1747962,25739780
424480h,42448,h,Fresh Fruit and Vegetable Merchant Wholesalers,4382,83262,4252838,70544909
424480i,42448,i,Fresh Fruit and Vegetable Merchant Wholesalers,59,27208,1283517,20348914
424490a,42449,a,Other Grocery and Related Products Merchant Wholesalers,10836,316572,17121902,319984975
424490b,42449,b,Other Grocery and Related Products Merchant Wholesalers,6547,10120,484718,7785585
424490c,42449,c,Other Grocery and Related Products Merchant Wholesalers,1538,10117,465084,6796172
424490d,42449,d,Other Grocery and Related Products Merchant Wholesalers,1091,14261,681930,9748379
424490e,42449,e,Other Grocery and Related Products Merchant Wholesalers,9176,34498,1631732,24330136
424490f,42449,f,Other Grocery and Related Products Merchant Wholesalers,1145,42775,2223434,26345256
424490g,42449,g,Other Grocery and Related Products Merchant Wholesalers,323,38708,2131914,30979319
424490h,42449,h,Other Grocery and Related Products Merchant Wholesalers,10644,115981,5987080,81654711
424490i,42449,i,Other Grocery and Related Products Merchant Wholesalers,192,200591,11134822,238330264
424500a,4245,a,Farm Product Raw Material Merchant Wholesalers,3441,64873,3752377,214769013
424500b,4245,b,Farm Product Raw Material Merchant Wholesalers,1558,2793,144468,5063599
424500c,4245,c,Farm Product Raw Material Merchant Wholesalers,650,4244,205274,8110670
424500d,4245,d,Farm Product Raw Material Merchant Wholesalers,504,6680,336278,12027123
424500e,4245,e,Farm Product Raw Material Merchant Wholesalers,2712,13717,686020,25201392
424500f,4245,f,Farm Product Raw Material Merchant Wholesalers,504,16351,847740,29062800
424500g,4245,g,Farm Product Raw Material Merchant Wholesalers,161,14244,824798,42114641
424500h,4245,h,Farm Product Raw Material Merchant Wholesalers,3377,44312,2358558,96378833
424500i,4245,i,Farm Product Raw Material Merchant Wholesalers,64,20561,1393819,118390180
424510a,42451,a,Grain and Field Bean Merchant Wholesalers,2185,53281,3132691,188682582
424510b,42451,b,Grain and Field Bean Merchant Wholesalers,794,1488,77799,2992529
424510c,42451,c,Grain and Field Bean Merchant Wholesalers,448,2949,138100,4642293
424510d,42451,d,Grain and Field Bean Merchant Wholesalers,382,5069,260225,8282897
424510e,42451,e,Grain and Field Bean Merchant Wholesalers,1624,9506,476124,15917719
424510f,42451,f,Grain and Field Bean Merchant Wholesalers,368,11904,671576,22722451
424510g,42451,g,Grain and Field Bean Merchant Wholesalers,141,12880,747000,38647653
424510h,42451,h,Grain and Field Bean Merchant Wholesalers,2133,34290,1894700,77287823
424510i,42451,i,Grain and Field Bean Merchant Wholesalers,52,18991,1237991,111394759
424520a,42452,a,Livestock Merchant Wholesalers,579,4832,142841,7430849
424520b,42452,b,Livestock Merchant Wholesalers,336,555,23513,1002559
424520c,42452,c,Livestock Merchant Wholesalers,94,611,30845,2324533
424520d,42452,d,Livestock Merchant Wholesalers,61,831,21728,1448821
424520e,42452,e,Livestock Merchant Wholesalers,491,1997,76086,4775913
424520f,42452,f,Livestock Merchant Wholesalers,77,2266,46360,1769684
424520g,42452,g,Livestock Merchant Wholesalers,9,406,16238,866872
424520h,42452,h,Livestock Merchant Wholesalers,577,4669,138684,7412469
424590a,42459,a,Other Farm Product Raw Material Merchant Wholesalers,685,6760,476845,18655582
424590b,42459,b,Other Farm Product Raw Material Merchant Wholesalers,428,750,43156,1068511
424590c,42459,c,Other Farm Product Raw Material Merchant Wholesalers,108,684,36329,1143844
424590d,42459,d,Other Farm Product Raw Material Merchant Wholesalers,61,780,54325,2295405
424590e,42459,e,Other Farm Product Raw Material Merchant Wholesalers,597,2214,133810,4507760
424590f,42459,f,Other Farm Product Raw Material Merchant Wholesalers,59,2181,129804,4570665
424590g,42459,g,Other Farm Product Raw Material Merchant Wholesalers,14,958,61560,2600116
424590h,42459,h,Other Farm Product Raw Material Merchant Wholesalers,670,5353,325174,11678541
424590i,42459,i,Other Farm Product Raw Material Merchant Wholesalers,15,1407,151671,6977041
424600a,4246,a,Chemical and Allied Products Merchant Wholesalers,8252,159311,12485508,241901794
424600b,4246,b,Chemical and Allied Products Merchant Wholesalers,4291,7588,510053,8069346
424600c,4246,c,Chemical and Allied Products Merchant Wholesalers,1449,9521,642591,7738381
424600d,4246,d,Chemical and Allied Products Merchant Wholesalers,1008,13078,905404,12488373
424600e,4246,e,Chemical and Allied Products Merchant Wholesalers,6748,30187,2058048,28296100
424600f,4246,f,Chemical and Allied Products Merchant Wholesalers,977,33621,2519186,27649067
424600g,4246,g,Chemical and Allied Products Merchant Wholesalers,303,23457,1763251,25572341
424600h,4246,h,Chemical and Allied Products Merchant Wholesalers,8028,87265,6340485,81517508
424600i,4246,i,Chemical and Allied Products Merchant Wholesalers,224,72046,6145023,160384286
424610a,42461,a,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,2218,33302,2392638,45075537
424610b,42461,b,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,1100,2025,134117,2526003
424610c,42461,c,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,395,2589,166636,2397183
424610d,42461,d,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,287,3802,256560,3417864
424610e,42461,e,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,1782,8416,557313,8341050
424610f,42461,f,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,271,9248,631116,7113534
424610g,42461,g,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,87,6858,463155,6253821
424610h,42461,h,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,2140,24522,1651584,21708405
424610i,42461,i,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,78,8780,741054,23367132
424690a,42469,a,Other Chemical and Allied Products Merchant Wholesalers,6069,126009,10092870,196826257
424690b,42469,b,Other Chemical and Allied Products Merchant Wholesalers,3191,5563,375936,5543343
424690c,42469,c,Other Chemical and Allied Products Merchant Wholesalers,1054,6932,475955,5341198
424690d,42469,d,Other Chemical and Allied Products Merchant Wholesalers,722,9276,648844,9070509
424690e,42469,e,Other Chemical and Allied Products Merchant Wholesalers,4967,21771,1500735,19955050
424690f,42469,f,Other Chemical and Allied Products Merchant Wholesalers,712,24373,1888070,20535533
424690g,42469,g,Other Chemical and Allied Products Merchant Wholesalers,221,16599,1300096,19318520
424690h,42469,h,Other Chemical and Allied Products Merchant Wholesalers,5900,62743,4688901,59809103
424690i,42469,i,Other Chemical and Allied Products Merchant Wholesalers,169,63266,5403969,137017154
424700a,4247,a,Petroleum and Petroleum Products Merchant Wholesalers,4005,99819,7943906,1081477941
424700b,4247,b,Petroleum and Petroleum Products Merchant Wholesalers,1336,2602,158336,6712817
424700c,4247,c,Petroleum and Petroleum Products Merchant Wholesalers,684,4538,253255,17229345
424700d,4247,d,Petroleum and Petroleum Products Merchant Wholesalers,601,7435,451608,21049465
424700e,4247,e,Petroleum and Petroleum Products Merchant Wholesalers,2621,14575,863199,44991627
424700f,4247,f,Petroleum and Petroleum Products Merchant Wholesalers,862,25662,1728518,123617978
424700g,4247,g,Petroleum and Petroleum Products Merchant Wholesalers,344,24724,1568257,94968263
424700h,4247,h,Petroleum and Petroleum Products Merchant Wholesalers,3827,64961,4159974,263577868
424700i,4247,i,Petroleum and Petroleum Products Merchant Wholesalers,178,34858,3783932,817900073
424710a,42471,a,Petroleum Bulk Stations and Terminals,2334,66261,4704775,534625639
424710b,42471,b,Petroleum Bulk Stations and Terminals,508,1099,56677,2262392
424710c,42471,c,Petroleum Bulk Stations and Terminals,415,2731,131457,7828964
424710d,42471,d,Petroleum Bulk Stations and Terminals,411,5048,283371,11149124
424710e,42471,e,Petroleum Bulk Stations and Terminals,1334,8878,471505,21240480
424710f,42471,f,Petroleum Bulk Stations and Terminals,612,18427,1143653,65823694
424710g,42471,g,Petroleum Bulk Stations and Terminals,251,18280,1096546,44850554
424710h,42471,h,Petroleum Bulk Stations and Terminals,2197,45585,2711704,131914728
424710i,42471,i,Petroleum Bulk Stations and Terminals,137,20676,1993071,402710911
424720a,42472,a,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),1857,33558,3239131,546852302
424720b,42472,b,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),829,1503,101659,4450425
424720c,42472,c,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),272,1807,121798,9400381
424720d,42472,d,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),200,2387,168237,9900341
424720e,42472,e,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),1301,5697,391694,23751147
424720f,42472,f,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),310,7235,584865,57794284
424720g,42472,g,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),136,6444,471711,50117709
424720h,42472,h,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),1747,19376,1448270,131663140
424720i,42472,i,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),110,14182,1790861,415189162
424800a,4248,a,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",3535,205108,12674840,160208020
424800b,4248,b,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",1571,2672,148487,1813320
424800c,4248,c,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",473,3224,169932,1860806
424800d,4248,d,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",379,5151,274313,2659589
424800e,4248,e,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",2423,11047,592732,6333715
424800f,4248,f,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",677,30329,1706950,15721937
424800g,4248,g,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",360,69421,4013247,43878474
